Fight_Id,Win/No Contest/Draw,Fighter_Id_1,Fighter_Id_2,Fighter_1,Fighter_2,KD_1,KD_2,STR_1,STR_2,TD_1,TD_2,SUB_1,SUB_2,Weight_Class,Method,Round,Fight_Time,Event_Id_x,Result_1,Result_2,Time Format,Referee,Method Details,Kd_1,Kd_2,Sig. Str._1,Sig. Str._2,Sig. Str. %_1,Sig. Str. %_2,Total Str._1,Total Str._2,Td_1,Td_2,Td %_1,Td %_2,Sub. Att_1,Sub. Att_2,Rev._1,Rev._2,Ctrl_1,Ctrl_2,Head_1,Head_2,Body_1,Body_2,Leg_1,Leg_2,Distance_1,Distance_2,Clinch_1,Clinch_2,Ground_1,Ground_2,Event_Id_y
50ffbc85d3c50604,win,c6a33ff198aaaeeb,b959e8c7fd8390d2,Stephan Bonnar,Kyle Kingsbury,0,0,36,31,4,0,1,0,Light Heavyweight,U-DEC,3,5:00,0ec821423baa26bd,W,L,3 Rnd (5-5-5),Dan Stell,Steve English27 - 30.Ralph McKnight27 - 30.Jackie Denkin25 - 30.,0,0,36 of 74,31 of 53,48%,58%,133 of 183,38 of 60,4 of 6,0 of 0,66%,---,1,0,0,0,10:38,0:58,18 of 51,15 of 33,11 of 14,7 of 9,7 of 9,9 of 11,12 of 36,19 of 37,15 of 19,12 of 16,9 of 19,0 of 0,0ec821423baa26bd
2f5ced39b8208e46,win,c0ab242c40decc55,497ba5b12a4bfc47,Ryan Bader,Jason Brilz,1,0,6,1,0,0,0,0,Light Heavyweight,KO/TKO Punch,1,1:17,0ec821423baa26bd,W,L,3 Rnd (5-5-5),Jason McCoy,Punch to Head At Distance,1,0,6 of 14,1 of 13,42%,7%,6 of 14,1 of 13,0 of 0,0 of 0,---,---,0,0,0,0,0:01,0:00,6 of 13,1 of 12,0 of 0,0 of 0,0 of 1,0 of 1,6 of 14,1 of 13,0 of 0,0 of 0,0 of 0,0 of 0,0ec821423baa26bd
52f77a9f9eb66ab7,win,d0314416a7f26527,d18dbcb0f8e2b55d,Michael McDonald,Alex Soto,2,0,12,6,0,0,0,0,Bantamweight,KO/TKO Punches,1,0:56,0ec821423baa26bd,W,L,3 Rnd (5-5-5),Josh Rosenthal,Punches to Head At Distance,2,0,12 of 24,6 of 8,50%,75%,12 of 24,6 of 8,0 of 0,0 of 0,---,---,0,0,0,0,0:07,0:00,11 of 22,3 of 4,1 of 2,1 of 2,0 of 0,2 of 2,6 of 16,6 of 8,0 of 1,0 of 0,6 of 7,0 of 0,0ec821423baa26bd
f754d17d5047d536,win,3a8176e15b9887c1,4d44f37107f01b9b,Tom Lawlor,Chris Weidman,0,0,2,3,0,1,0,1,Middleweight,SUB D'Arce Choke,1,2:07,0ec821423baa26bd,L,W,3 Rnd (5-5-5),Dan Stell,"D'Arce Choke On Ground
      Technical Submission",0,0,2 of 7,3 of 6,28%,50%,2 of 7,3 of 6,0 of 0,1 of 1,---,100%,0,1,0,0,0:00,1:27,2 of 7,2 of 4,0 of 0,1 of 2,0 of 0,0 of 0,2 of 7,3 of 6,0 of 0,0 of 0,0 of 0,0 of 0,0ec821423baa26bd
a117805ab030b194,win,75e5fec9f72910ef,6a2f7c151031653d,Gleison Tibau,Rafael Dos Anjos,0,0,56,25,2,0,0,0,Lightweight,S-DEC,3,5:00,0ec821423baa26bd,W,L,3 Rnd (5-5-5),Jason McCoy,Steve Morrow28 - 29.Steve English29 - 28.Susan Thomas-Gitlin27 - 30.,0,0,56 of 128,25 of 96,43%,26%,64 of 136,39 of 110,2 of 4,0 of 8,50%,0%,0,0,0,0,1:44,2:01,45 of 117,13 of 77,10 of 10,6 of 9,1 of 1,6 of 10,53 of 123,18 of 85,3 of 4,7 of 11,0 of 1,0 of 0,0ec821423baa26bd
10f54096561f587d,win,33b2f68ef95252e0,8cb76103cd8a1562,Miguel Torres,Nick Pace,0,0,64,31,0,1,0,0,Bantamweight,U-DEC,3,5:00,0ec821423baa26bd,W,L,3 Rnd (5-5-5),Josh Rosenthal,Jackie Denkin27 - 30.Steve English27 - 30.Ralph McKnight27 - 30.,0,0,64 of 122,31 of 69,52%,44%,150 of 212,41 of 79,0 of 1,1 of 3,0%,33%,0,0,0,0,3:23,3:04,23 of 77,7 of 40,20 of 21,14 of 18,21 of 24,10 of 11,41 of 99,17 of 52,23 of 23,13 of 15,0 of 0,1 of 2,0ec821423baa26bd
421842986f10851e,win,fd5b6598a3b70c0a,31123249b0bbf52e,Matt Brown,Seth Baczynski,0,0,19,17,1,1,0,1,Welterweight,SUB Guillotine Choke,2,0:42,0ec821423baa26bd,L,W,3 Rnd (5-5-5),Dan Stell,Guillotine Choke From Bottom Guard,0,0,19 of 34,17 of 49,55%,34%,28 of 43,22 of 55,1 of 1,1 of 5,100%,20%,0,1,1,0,0:56,2:42,4 of 15,14 of 41,13 of 15,3 of 4,2 of 4,0 of 4,8 of 22,8 of 34,11 of 12,7 of 13,0 of 0,2 of 2,0ec821423baa26bd
39e7bb2a0842b8a1,win,d1e7fc58d4225cdf,e2b8186b618b00c4,Danny Castillo,Shamar Bailey,0,0,22,3,3,0,0,0,Lightweight,KO/TKO Punches,1,4:52,0ec821423baa26bd,W,L,3 Rnd (5-5-5),Jason McCoy,Punches to Head On Ground,0,0,22 of 34,3 of 4,64%,75%,45 of 61,21 of 23,3 of 3,0 of 0,100%,---,0,0,0,0,4:35,0:00,17 of 29,3 of 4,4 of 4,0 of 0,1 of 1,0 of 0,2 of 2,0 of 1,0 of 0,1 of 1,20 of 32,2 of 2,0ec821423baa26bd
78294f5d5e0f2b13,win,63def5a5662a6917,0ff11cc094e887bc,Cain Velasquez,Junior Dos Santos,0,1,7,8,0,0,0,0,Heavyweight,KO/TKO Punch,1,1:04,1c061eb6e29eaa0a,L,W,5 Rnd (5-5-5-5-5),John McCarthy,Punch to Head At Distance,0,1,7 of 14,8 of 13,50%,61%,7 of 14,12 of 19,0 of 1,0 of 0,0%,---,0,0,0,0,0:00,0:08,3 of 9,6 of 10,0 of 0,2 of 3,4 of 5,0 of 0,7 of 14,4 of 8,0 of 0,0 of 0,0 of 0,4 of 5,1c061eb6e29eaa0a
5254658d4e4126c9,win,2676b28836a5a836,c47df9303d318c67,Clay Guida,Benson Henderson,0,1,11,40,2,2,4,0,Lightweight,U-DEC,3,5:00,1c061eb6e29eaa0a,L,W,3 Rnd (5-5-5),Herb Dean,Nelson Hamilton28 - 29.Lester Griffin27 - 30.Gene LeBell27 - 30.,0,1,11 of 40,40 of 89,27%,44%,35 of 65,102 of 158,2 of 9,2 of 7,22%,28%,4,0,0,0,2:47,7:27,4 of 27,16 of 56,5 of 11,23 of 30,2 of 2,1 of 3,6 of 25,7 of 37,5 of 15,21 of 38,0 of 0,12 of 14,1c061eb6e29eaa0a
db690563ae7fa070,win,029eaff01e6bb8f0,8e5bfd4e82352340,Dustin Poirier,Pablo Garza,0,0,17,14,1,0,1,1,Featherweight,SUB D'Arce Choke,2,1:32,1c061eb6e29eaa0a,W,L,3 Rnd (5-5-5),Larry Landless,D'Arce Choke From Half Guard,0,0,17 of 47,14 of 34,36%,41%,31 of 63,24 of 44,1 of 1,0 of 2,100%,0%,1,1,0,0,2:55,0:00,14 of 41,1 of 12,1 of 3,5 of 10,2 of 3,8 of 12,9 of 27,13 of 28,3 of 3,1 of 6,5 of 17,0 of 0,1c061eb6e29eaa0a
0f22781ab4635414,win,3974fa35c917af1d,d247691a6c0e9034,Cub Swanson,Ricardo Lamas,0,0,17,9,1,2,1,1,Featherweight,SUB Arm Triangle,2,2:16,1c061eb6e29eaa0a,L,W,3 Rnd (5-5-5),John McCarthy,Arm Triangle From Side Control,0,0,17 of 43,9 of 30,39%,30%,20 of 47,17 of 38,1 of 1,2 of 4,100%,50%,1,1,0,0,0:42,2:55,10 of 29,2 of 20,2 of 4,6 of 6,5 of 10,1 of 4,15 of 40,3 of 20,0 of 1,0 of 0,2 of 2,6 of 10,1c061eb6e29eaa0a
bc7743819590b193,win,322a56923b396b4d,83a477a7dba1ca58,DaMarques Johnson,Clay Harvison,1,0,6,6,0,0,0,0,Welterweight,KO/TKO Punch,1,1:34,1c061eb6e29eaa0a,W,L,3 Rnd (5-5-5),Herb Dean,Punch to Head At Distance,1,0,6 of 20,6 of 21,30%,28%,6 of 20,6 of 21,0 of 0,0 of 0,---,---,0,0,0,0,0:02,0:00,6 of 20,2 of 17,0 of 0,0 of 0,0 of 0,4 of 4,5 of 19,6 of 21,0 of 0,0 of 0,1 of 1,0 of 0,1c061eb6e29eaa0a
f0666193c544be4a,win,6546af7ab545b90c,4834ff149dc9542a,Norifumi Yamamoto,Darren Uyenoyama,0,0,15,15,1,2,0,1,Bantamweight,U-DEC,3,5:00,1c061eb6e29eaa0a,L,W,3 Rnd (5-5-5),Larry Landless,Abe Belardo27 - 30.Gene LeBell26 - 30.Nelson Hamilton27 - 30.,0,0,15 of 28,15 of 18,53%,83%,27 of 40,84 of 100,1 of 4,2 of 3,25%,66%,0,1,1,1,4:10,5:48,7 of 19,7 of 9,6 of 7,6 of 7,2 of 2,2 of 2,10 of 22,5 of 8,3 of 3,3 of 3,2 of 3,7 of 7,1c061eb6e29eaa0a
8208afe1e52b02e9,ncnc,51b1e2fd9872005b,960d6cae8879ba2b,Mackens Semerzier,Robert Peralta,0,2,50,39,1,0,0,0,Featherweight,Overturned,3,1:54,1c061eb6e29eaa0a,NC,NC,3 Rnd (5-5-5),John McCarthy,Head Butt by Peralta,0,2,50 of 92,39 of 99,54%,39%,65 of 108,65 of 129,1 of 5,0 of 0,20%,---,0,0,0,0,4:31,0:23,12 of 49,23 of 77,19 of 21,9 of 15,19 of 22,7 of 7,33 of 72,20 of 75,11 of 13,6 of 9,6 of 7,13 of 15,1c061eb6e29eaa0a
9eed1b277c76f576,win,7aa3d6964eff4877,5df17b3620145578,Alex Caceres,Cole Escovedo,0,0,102,24,0,2,1,0,Bantamweight,U-DEC,3,5:00,1c061eb6e29eaa0a,W,L,3 Rnd (5-5-5),Herb Dean,Abe Belardo27 - 30.Luis Cobian27 - 30.Gene LeBell27 - 30.,0,0,102 of 174,24 of 58,58%,41%,110 of 182,28 of 63,0 of 0,2 of 4,---,50%,1,0,0,0,0:51,1:55,59 of 126,8 of 33,31 of 34,11 of 15,12 of 14,5 of 10,93 of 163,24 of 56,6 of 7,0 of 2,3 of 4,0 of 0,1c061eb6e29eaa0a
42a353676554ecf2,win,236a37d96d476164,c7011de4765d2497,Mike Pierce,Paul Bradley,0,0,75,63,0,0,0,0,Welterweight,S-DEC,3,5:00,1c061eb6e29eaa0a,W,L,3 Rnd (5-5-5),Larry Landless,Lester Griffin29 - 28.Nelson Hamilton27 - 30.Luis Cobian28 - 29.,0,0,75 of 144,63 of 145,52%,43%,133 of 206,69 of 155,0 of 1,0 of 4,0%,0%,0,0,0,0,0:37,1:04,51 of 116,46 of 124,14 of 14,10 of 11,10 of 14,7 of 10,59 of 127,51 of 130,13 of 14,12 of 15,3 of 3,0 of 0,1c061eb6e29eaa0a
48c6c45d9628bb79,win,11f8860028b68fcf,668222c99c5c311d,Aaron Rosa,Matt Lucas,0,0,59,19,0,1,0,0,Light Heavyweight,M-DEC,3,5:00,1c061eb6e29eaa0a,W,L,3 Rnd (5-5-5),John McCarthy,Point Deducted: Losing Mouthpiece by LucasAbe Belardo26 - 30.Luis Cobian26 - 30.Gene LeBell28 - 28.,0,0,59 of 99,19 of 39,59%,48%,256 of 311,48 of 75,0 of 0,1 of 10,---,10%,0,0,0,0,0:53,6:50,25 of 63,19 of 39,29 of 31,0 of 0,5 of 5,0 of 0,18 of 55,14 of 34,41 of 44,4 of 4,0 of 0,1 of 1,1c061eb6e29eaa0a
3fad8fd8b6e4465d,win,179f1948dc234f1f,d43a048a880efdff,Chris Leben,Mark Munoz,0,0,12,39,2,5,2,0,Middleweight,KO/TKO,2,5:00,e780ccc79a209985,L,W,5 Rnd (5-5-5-5-5),Marc Goddard,"to    
      Corner Stoppage",0,0,12 of 35,39 of 74,34%,52%,61 of 88,55 of 92,2 of 2,5 of 9,100%,55%,2,0,0,0,1:26,6:17,8 of 30,22 of 56,3 of 3,16 of 17,1 of 2,1 of 1,4 of 17,5 of 11,6 of 11,5 of 9,2 of 7,29 of 54,e780ccc79a209985
3ca05de15ddd658b,win,2c99576fefe53c7c,c945adc22c2bfe8f,Brad Pickett,Renan Barao,0,1,10,37,0,0,0,1,Bantamweight,SUB Rear Naked Choke,1,4:09,e780ccc79a209985,L,W,3 Rnd (5-5-5),Leon Roberts,Rear Naked Choke,0,1,10 of 56,37 of 98,17%,37%,10 of 56,38 of 99,0 of 0,0 of 1,---,0%,0,1,0,0,0:00,0:45,9 of 50,29 of 82,1 of 6,3 of 9,0 of 0,5 of 7,10 of 56,33 of 84,0 of 0,0 of 0,0 of 0,4 of 14,e780ccc79a209985
30d0cab706e43838,win,31ee470ef5dc8d7f,c9f6385af6df66d7,Thiago Alves,Papy Abedi,1,0,25,14,0,0,1,0,Welterweight,SUB Rear Naked Choke,1,3:32,e780ccc79a209985,W,L,3 Rnd (5-5-5),Dan Miragliotta,Rear Naked Choke,1,0,25 of 45,14 of 38,55%,36%,30 of 51,15 of 39,0 of 0,0 of 0,---,---,1,0,0,0,0:31,0:41,17 of 35,9 of 32,3 of 3,4 of 5,5 of 7,1 of 1,12 of 30,9 of 32,1 of 1,5 of 6,12 of 14,0 of 0,e780ccc79a209985
da876a1ab4b8eb48,win,4b4753d19489297f,43563a32c3f10e95,Cyrille Diabate,Anthony Perosh,0,0,17,17,0,2,0,3,Light Heavyweight,SUB Rear Naked Choke,2,3:09,e780ccc79a209985,L,W,3 Rnd (5-5-5),Marc Goddard,Rear Naked Choke,0,0,17 of 37,17 of 38,45%,44%,27 of 49,20 of 43,0 of 0,2 of 6,---,33%,0,3,0,0,0:15,4:04,9 of 27,17 of 38,8 of 9,0 of 0,0 of 1,0 of 0,13 of 31,2 of 13,0 of 0,0 of 0,4 of 6,15 of 25,e780ccc79a209985
92030ef8b5796b0a,win,33011768c3c4dc9a,6224e8d0a34264eb,Terry Etim,Edward Faaloloto,0,0,5,0,0,0,1,0,Lightweight,SUB Guillotine Choke,1,0:17,e780ccc79a209985,W,L,3 Rnd (5-5-5),Leon Roberts,Guillotine Choke After Drop to Guard,0,0,5 of 6,0 of 3,83%,0%,5 of 6,0 of 3,0 of 0,0 of 0,---,---,1,0,0,0,0:00,0:08,3 of 4,0 of 3,1 of 1,0 of 0,1 of 1,0 of 0,5 of 6,0 of 3,0 of 0,0 of 0,0 of 0,0 of 0,e780ccc79a209985
e623355d7f897b92,win,1a7745388839e52b,e56daf7725a0b5ab,John Maguire,Justin Edwards,0,1,27,28,6,0,2,1,Welterweight,U-DEC,3,5:00,e780ccc79a209985,W,L,3 Rnd (5-5-5),Leon Roberts,Mark Collett27 - 30.Cardo Urso27 - 30.Chris Watts27 - 30.,0,1,27 of 38,28 of 64,71%,43%,70 of 88,45 of 87,6 of 9,0 of 2,66%,0%,2,1,1,0,9:17,1:54,18 of 28,13 of 40,6 of 7,12 of 20,3 of 3,3 of 4,9 of 17,11 of 29,9 of 10,12 of 21,9 of 11,5 of 14,e780ccc79a209985
b7799cdf8a6470ea,win,6ef65b6a152e49d5,a7d687e6ecb30981,Rob Broughton,Philip De Fries,0,0,29,14,0,3,2,0,Heavyweight,U-DEC,3,5:00,e780ccc79a209985,L,W,3 Rnd (5-5-5),Dan Miragliotta,Cardo Urso28 - 29.Chris Watts28 - 29.Rick Winter28 - 29.,0,0,29 of 40,14 of 23,72%,60%,102 of 120,41 of 52,0 of 0,3 of 5,---,60%,2,0,1,0,2:41,10:58,15 of 26,13 of 22,11 of 11,1 of 1,3 of 3,0 of 0,4 of 14,6 of 10,4 of 4,0 of 0,21 of 22,8 of 13,e780ccc79a209985
77862f580ce9bca8,win,9f842be1a5337be6,f59e9e49ef85b469,Michihiro Omigawa,Jason Young,0,0,25,32,4,2,3,0,Featherweight,U-DEC,3,5:00,e780ccc79a209985,W,L,3 Rnd (5-5-5),Leon Roberts,Mark Collett28 - 29.Howard Hughes28 - 29.Andy Roberts28 - 29.,0,0,25 of 59,32 of 115,42%,27%,56 of 94,40 of 123,4 of 10,2 of 3,40%,66%,3,0,1,0,8:10,0:49,20 of 53,23 of 101,2 of 3,3 of 5,3 of 3,6 of 9,8 of 34,24 of 97,5 of 7,7 of 15,12 of 18,1 of 3,e780ccc79a209985
7360ec204d4e0e10,win,6cadfd8f1d9e7685,8c8c92a12621d7e0,Chris Cope,Che Mills,0,2,1,11,0,0,0,0,Welterweight,KO/TKO Knee,1,0:40,e780ccc79a209985,L,W,3 Rnd (5-5-5),Marc Goddard,Knee to Head In Clinch,0,2,1 of 10,11 of 16,10%,68%,1 of 10,11 of 16,0 of 1,0 of 0,0%,---,0,0,0,0,0:00,0:07,0 of 7,9 of 14,0 of 0,0 of 0,1 of 3,2 of 2,1 of 10,6 of 7,0 of 0,2 of 2,0 of 0,3 of 7,e780ccc79a209985
3ed2190f1d604432,win,b2e3aca4cd363477,8bb6f4479685bbcc,Chris Cariaso,Vaughan Lee,0,0,52,29,2,4,1,2,Bantamweight,S-DEC,3,5:00,e780ccc79a209985,W,L,3 Rnd (5-5-5),Dan Miragliotta,Mark Collett28 - 29.Rick Winter29 - 28.Chris Watts28 - 29.,0,0,52 of 89,29 of 56,58%,51%,79 of 116,101 of 128,2 of 3,4 of 9,66%,44%,1,2,0,0,6:21,5:36,35 of 68,10 of 33,14 of 16,9 of 12,3 of 5,10 of 11,21 of 43,11 of 31,17 of 23,15 of 19,14 of 23,3 of 6,e780ccc79a209985
0583a3d402bed6e4,win,f57a8a52ca401ed9,73c7cfa551289285,BJ Penn,Nick Diaz,0,0,88,178,1,0,0,0,Welterweight,U-DEC,3,5:00,8788beb528894f33,L,W,3 Rnd (5-5-5),Josh Rosenthal,Adalaide Byrd28 - 29.Tony Weeks27 - 29.Roy Silbert28 - 29.,0,0,88 of 164,178 of 350,53%,50%,107 of 184,257 of 436,1 of 4,0 of 0,25%,---,0,0,0,0,1:25,3:23,76 of 149,136 of 296,12 of 15,39 of 51,0 of 0,3 of 3,71 of 140,150 of 309,15 of 20,28 of 41,2 of 4,0 of 0,8788beb528894f33
ce05150d524a1829,win,1eacf73d6a0055dc,ba280572acfba13f,Cheick Kongo,Matt Mitrione,0,0,44,21,2,0,0,0,Heavyweight,U-DEC,3,5:00,8788beb528894f33,W,L,3 Rnd (5-5-5),Herb Dean,Patricia Morse-Jarman27 - 30.Glenn Trowbridge28 - 30.Dave Hagen28 - 29.,0,0,44 of 126,21 of 55,34%,38%,70 of 159,22 of 58,2 of 2,0 of 0,100%,---,0,0,0,0,5:30,0:01,23 of 90,15 of 46,7 of 13,2 of 5,14 of 23,4 of 4,26 of 104,20 of 54,6 of 8,1 of 1,12 of 14,0 of 0,8788beb528894f33
9574c1ed9ad25816,win,3f7c14c7eca7195d,c32fb8c0f6471a4d,Mirko Filipovic,Roy Nelson,0,0,30,32,0,2,0,0,Heavyweight,KO/TKO Punches,3,1:30,8788beb528894f33,L,W,3 Rnd (5-5-5),Steve Mazzagatti,Punches to Head From Back Control,0,0,30 of 59,32 of 75,50%,42%,37 of 66,70 of 116,0 of 1,2 of 2,0%,100%,0,0,0,0,0:27,4:16,23 of 51,28 of 69,7 of 8,4 of 6,0 of 0,0 of 0,14 of 36,11 of 50,16 of 23,3 of 4,0 of 0,18 of 21,8788beb528894f33
332432834ece3bc7,win,0b64d0fed453ef7f,a8ea84cbe1655f0a,Scott Jorgensen,Jeff Curran,0,0,42,41,5,0,0,1,Bantamweight,U-DEC,3,5:00,8788beb528894f33,W,L,3 Rnd (5-5-5),Kim Winslow,Adalaide Byrd28 - 29.Roy Silbert28 - 29.Glenn Trowbridge27 - 30.,0,0,42 of 103,41 of 126,40%,32%,84 of 147,67 of 156,5 of 5,0 of 3,100%,0%,0,1,0,0,7:46,0:38,27 of 85,22 of 97,6 of 8,13 of 21,9 of 10,6 of 8,24 of 72,31 of 110,11 of 20,6 of 9,7 of 11,4 of 7,8788beb528894f33
040f9c9b470f3e6b,win,ef7fa30364cbe7f2,3c0437fbeda06962,Hatsu Hioki,George Roop,0,0,24,35,2,2,0,0,Featherweight,S-DEC,3,5:00,8788beb528894f33,W,L,3 Rnd (5-5-5),Josh Rosenthal,Patricia Morse-Jarman28 - 29.Dave Hagen29 - 28.Cecil Peoples28 - 29.,0,0,24 of 49,35 of 104,48%,33%,58 of 84,90 of 164,2 of 7,2 of 2,28%,100%,0,0,0,0,6:53,3:34,13 of 35,20 of 78,6 of 9,11 of 18,5 of 5,4 of 8,11 of 32,22 of 84,6 of 8,9 of 14,7 of 9,4 of 6,8788beb528894f33
f141416b02a31f4e,win,1d00756835ca67c9,5f87a5c00b3d17ed,Dennis Siver,Donald Cerrone,0,2,12,9,0,0,0,1,Lightweight,SUB Rear Naked Choke,1,2:22,8788beb528894f33,L,W,3 Rnd (5-5-5),Herb Dean,Rear Naked Choke,0,2,12 of 21,9 of 23,57%,39%,14 of 23,9 of 23,0 of 2,0 of 0,0%,---,0,1,0,0,0:38,0:10,6 of 13,5 of 16,3 of 3,2 of 3,3 of 5,2 of 4,10 of 17,7 of 16,2 of 4,1 of 6,0 of 0,1 of 1,8788beb528894f33
8aefe4de7a490de6,win,4304992c2acc187b,20205040232ed0f3,Tyson Griffin,Bart Palaszewski,0,1,6,17,0,0,0,0,Featherweight,KO/TKO Punches,1,2:45,8788beb528894f33,L,W,3 Rnd (5-5-5),Steve Mazzagatti,Punches to Head At Distance,0,1,6 of 21,17 of 66,28%,25%,6 of 21,17 of 66,0 of 0,0 of 0,---,---,0,0,0,0,0:00,0:00,1 of 15,16 of 63,1 of 2,0 of 1,4 of 4,1 of 2,6 of 21,17 of 66,0 of 0,0 of 0,0 of 0,0 of 0,8788beb528894f33
3ce9fb5e3bdee7b0,win,fa315e6c77eee106,a08d909a5be6f410,Brandon Vera,Eliot Marshall,0,1,33,21,1,1,0,2,Light Heavyweight,U-DEC,3,5:00,8788beb528894f33,W,L,3 Rnd (5-5-5),Kim Winslow,Dave Hagen28 - 29.Junichiro Kamijo28 - 29.Cecil Peoples28 - 29.,0,1,33 of 65,21 of 55,50%,38%,55 of 88,79 of 115,1 of 2,1 of 3,50%,33%,0,2,0,0,7:10,2:10,8 of 26,13 of 44,6 of 11,8 of 9,19 of 28,0 of 2,18 of 44,8 of 32,9 of 11,9 of 14,6 of 10,4 of 9,8788beb528894f33
baf123a5b5fc674c,win,22aa91e402d0fe1f,a66395395b5f1394,Ramsey Nijem,Danny Downes,0,0,59,6,8,0,4,0,Lightweight,U-DEC,3,5:00,8788beb528894f33,W,L,3 Rnd (5-5-5),Josh Rosenthal,Adalaide Byrd25 - 30.Patricia Morse-Jarman26 - 30.Mark Smith27 - 30.,0,0,59 of 77,6 of 27,76%,22%,163 of 190,22 of 43,8 of 14,0 of 0,57%,---,4,0,0,0,12:42,0:31,50 of 68,4 of 25,4 of 4,2 of 2,5 of 5,0 of 0,21 of 31,5 of 26,7 of 7,1 of 1,31 of 39,0 of 0,8788beb528894f33
f19a56ecc6c150e3,win,3591d0d5d382a381,6c2030e0a143a94b,Chris Camozzi,Francis Carmont,0,1,22,51,0,3,1,0,Middleweight,U-DEC,3,5:00,8788beb528894f33,L,W,3 Rnd (5-5-5),Herb Dean,Tony Weeks26 - 30.Cecil Peoples27 - 30.Roy Silbert27 - 30.,0,1,22 of 47,51 of 74,46%,68%,56 of 85,82 of 107,0 of 5,3 of 6,0%,50%,1,0,0,0,5:59,4:43,9 of 27,23 of 41,4 of 5,20 of 25,9 of 15,8 of 8,13 of 35,16 of 33,9 of 12,23 of 25,0 of 0,12 of 16,8788beb528894f33
1a28928b8d7b4c11,win,5abf827d62f98fee,e4277e87a789d687,Dustin Jacoby,Clifford Starks,0,0,18,26,0,3,0,0,Middleweight,U-DEC,3,5:00,8788beb528894f33,L,W,3 Rnd (5-5-5),Steve Mazzagatti,Patricia Morse-Jarman27 - 30.Junichiro Kamijo27 - 30.Glenn Trowbridge27 - 30.,0,0,18 of 72,26 of 82,25%,31%,35 of 89,81 of 147,0 of 0,3 of 3,---,100%,0,0,0,0,0:00,5:52,14 of 67,23 of 76,4 of 4,3 of 6,0 of 1,0 of 0,17 of 71,19 of 65,1 of 1,0 of 1,0 of 0,7 of 16,8788beb528894f33
8a660069ae42edc2,win,f2688492b9a525a3,7d96bc577e5178b2,Frankie Edgar,Gray Maynard,1,1,61,42,0,0,0,0,Lightweight,KO/TKO Punches,4,3:54,7d5b12de1625984e,W,L,5 Rnd (5-5-5-5-5),Josh Rosenthal,Punches to Head At Distance,1,1,61 of 176,42 of 170,34%,24%,64 of 179,52 of 180,0 of 11,0 of 2,0%,0%,0,0,0,0,0:15,0:16,39 of 137,36 of 158,9 of 22,4 of 9,13 of 17,2 of 3,57 of 168,32 of 153,1 of 4,8 of 14,3 of 4,2 of 3,7d5b12de1625984e
21d2958e13389511,win,d0f3959b4a9747e6,cb139171ed1b69fe,Jose Aldo,Kenny Florian,0,0,51,40,0,1,0,0,Featherweight,U-DEC,5,5:00,7d5b12de1625984e,W,L,5 Rnd (5-5-5-5-5),Dan Miragliotta,Doug Crosby46 - 49.Nelson Hamilton46 - 49.Cecil Peoples46 - 49.,0,0,51 of 115,40 of 128,44%,31%,66 of 131,69 of 165,0 of 0,1 of 19,---,5%,0,0,0,0,5:52,6:08,38 of 93,11 of 78,5 of 10,13 of 27,8 of 12,16 of 23,37 of 97,25 of 106,8 of 10,15 of 22,6 of 8,0 of 0,7d5b12de1625984e
63ee688385bf7c69,win,48d1f690b763934c,579fcdfcabd23a7b,Chael Sonnen,Brian Stann,0,0,28,2,4,0,1,0,Middleweight,SUB Arm Triangle,2,3:51,7d5b12de1625984e,W,L,3 Rnd (5-5-5),Kerry Hatley,Arm Triangle From Side Control,0,0,28 of 38,2 of 8,73%,25%,106 of 125,24 of 33,4 of 6,0 of 0,66%,---,1,0,0,0,7:51,0:18,14 of 21,0 of 6,14 of 16,1 of 1,0 of 1,1 of 1,0 of 3,1 of 5,6 of 7,1 of 3,22 of 28,0 of 0,7d5b12de1625984e
80538f958af30aa0,win,80dbeb1dd5b53e64,917e53fa0adea0d3,Leonard Garcia,Nam Phan,1,0,100,174,0,1,0,0,Featherweight,U-DEC,3,5:00,7d5b12de1625984e,L,W,3 Rnd (5-5-5),Jacob Montalvo,Danny De Alejandro28 - 29.Dan Mathisen28 - 29.Charles Phillips28 - 29.,1,0,100 of 374,174 of 339,26%,51%,107 of 382,195 of 360,0 of 2,1 of 1,0%,100%,0,0,0,0,0:25,1:33,56 of 321,131 of 289,19 of 28,43 of 49,25 of 25,0 of 1,99 of 371,173 of 337,1 of 3,0 of 0,0 of 0,1 of 2,7d5b12de1625984e
a369d5ca5aef8b25,win,3bad7ef643840f67,ccd1299e0345e0ce,Melvin Guillard,Joe Lauzon,0,0,3,2,0,0,0,1,Lightweight,SUB Rear Naked Choke,1,0:47,7d5b12de1625984e,L,W,3 Rnd (5-5-5),Kerry Hatley,Rear Naked Choke,0,0,3 of 6,2 of 6,50%,33%,3 of 6,2 of 6,0 of 0,0 of 0,---,---,0,1,0,0,0:00,0:19,2 of 5,2 of 6,1 of 1,0 of 0,0 of 0,0 of 0,3 of 6,2 of 6,0 of 0,0 of 0,0 of 0,0 of 0,7d5b12de1625984e
